"minute" "cpu" "ram"
"851" 851 0 15.5904657758337
"852" 852 0.8 15.593577467794
"853" 853 0 15.5948417267146
"854" 854 0 15.5966891597543
"855" 855 0 15.5952862521615
"856" 856 0 15.593577467794
"857" 857 0.8 15.5931329403711
"858" 858 0.8 15.593577467794
"859" 859 0 15.5943972012678
"860" 860 0 15.5869095564505
"861" 861 0 15.5877986112963
"862" 862 1.6 15.5930636249272
"863" 863 0 15.5913548306795
"864" 864 0 15.5913548306795
"865" 865 0 15.5913548306795
"866" 866 0 15.589132193565
"867" 867 0 15.5903964722461
"868" 868 0 15.5926190994803
"869" 869 0.8 15.5926190994803
"870" 870 0 15.5903964722461
"871" 871 0 15.593577467794
"872" 872 0 15.593577467794
"873" 873 0 15.5903964722461
"874" 874 0 15.5913548306795
"875" 875 0 15.5904657758337
"876" 876 0 15.5913548306795
"877" 877 0.8 15.5904657758337
"878" 878 0.8 15.5912855231398
"879" 879 0.8 15.5860205016047
"880" 880 0 15.589132193565
"881" 881 0 15.5926190994803
"882" 882 0.8 15.5881738450118
"883" 883 0 15.5935081503741
"884" 884 0 15.5913548306795
"885" 885 0 15.593577467794
"886" 886 0 15.5855066923306
"887" 887 0.8 15.5913548306795
"888" 888 0 15.5881738450118
"889" 889 0 15.5860205016047
"890" 890 0 15.589132193565
"891" 891 0 15.5860205016047
"892" 892 0 15.589132193565
"893" 893 0 15.5952862521615
"894" 894 0 15.5913548306795
"895" 895 0 15.5912855231398
"896" 896 0 15.5846869193361
"897" 897 0 15.5908409976929
"898" 898 0.8 15.5917993581024
"899" 899 0 15.5877293195649
"900" 900 0.8 15.5913548306795
"901" 901 1.6 15.5926884129482
"902" 902 1.6 15.5948417267146
"903" 903 0 15.593577467794
"904" 904 0 15.5881738450118
"905" 905 0.8 15.5926884129482
"906" 906 0.8 15.593577467794
"907" 907 0 15.5903964722461
"908" 908 0 15.5931329403711
"909" 909 0 15.5922438855253
"910" 910 0 15.5944665226398
"911" 911 0 15.5882431387192
"912" 912 0 15.5926190994803
"913" 913 0 15.5882431387192
"914" 914 0 15.5903964722461
"915" 915 0 15.5909103032566
"916" 916 0.8 15.5926190994803
"917" 917 0 15.5903964722461
"918" 918 0.8 15.5935081503741
"919" 919 0 15.5935081503741
"920" 920 0 15.5921745740335
"921" 921 0 15.5895074213523
"922" 922 0.8 15.589132193565
"923" 923 0 15.5926190994803
"924" 924 0.8 15.593577467794
"925" 925 0 15.5922438855253
"926" 926 0 15.5922438855253
"927" 927 0 15.5948417267146
"928" 928 0 15.5900212484108
"929" 929 2.4 15.5903964722461
"930" 930 0 15.5903964722461
"931" 931 0.8 15.5855066923306
"932" 932 0 15.5877986112963
"933" 933 0 15.5903964722461
"934" 934 0 15.589132193565
"935" 935 0 15.5912855231398
"936" 936 0.8 15.5922438855253
"937" 937 0 15.5917993581024
"938" 938 0.8 15.5913548306795
"939" 939 0 15.5904657758337
"940" 940 0 15.5926190994803
"941" 941 0.8 15.5882431387192
"942" 942 0 15.5863957432243
"943" 943 0.8 15.5882431387192
"944" 944 0 15.5903964722461
"945" 945 0 15.589132193565
"946" 946 0 15.5904657758337
"947" 947 0 15.5890628959055
"948" 948 0.8 15.5909103032566
"949" 949 0 15.5890628959055
"950" 950 0 15.5890628959055
"951" 951 0 15.5912855231398
"952" 952 0 15.5904657758337
"953" 953 0 15.5900212484108
"954" 954 0 15.5922438855253
"955" 955 0 15.5890628959055
"956" 956 0 15.5890628959055
"957" 957 0 15.5899519467992
"958" 958 1.6 15.5890628959055
"959" 959 0 15.5922438855253
"960" 960 0 15.5900212484108
"961" 961 0 15.5890628959055
"962" 962 0 15.5922438855253
"963" 963 0.8 15.5962446323314
"964" 964 0 15.5922438855253
"965" 965 0 15.5944665226398
"966" 966 2.4 15.5957307776084
"967" 967 0.8 15.5958001049085
"968" 968 0 15.5937161044826
"969" 969 0 15.5935081503741
"970" 970 0 15.5900212484108
"971" 971 0 15.5922438855253
"972" 972 0 15.5890628959055
"973" 973 8.6 15.7598307239574
"974" 974 9.2 15.5988424557364
"975" 975 0 15.5970643539489
"976" 976 0 15.5912855231398
"977" 977 0 15.5921745740335
"978" 978 0 15.5909103032566
"979" 979 0.8 15.5886876661421
"980" 980 0 15.5917300485866
"981" 981 0.8 15.5921745740335
"982" 982 0 15.5886876661421
"983" 983 0 15.5953555774856
"984" 984 0 15.5943972012678
"985" 985 0 15.593577467794
"986" 986 0 15.5895767209879
"987" 987 0 15.589132193565
"988" 988 0 15.5909103032566
"989" 989 1.6 15.5921745740335
"990" 990 0 15.5953555774856
"991" 991 0 15.5975782146001
"992" 992 1.6 15.5975782146001
"993" 993 0 15.5966198285021
"994" 994 1.6 15.5975088793958
"995" 995 0 15.5909103032566
"996" 996 0 15.5900212484108
"997" 997 0 15.593577467794
"998" 998 0 15.5917993581024
"999" 999 0 15.5962446323314
"1000" 1000 0 15.5962446323314
"1001" 1001 0 15.594980374027
"1002" 1002 0.8 15.5940219952169
"1003" 1003 0 15.5895767209879
"1004" 1004 0 15.5886183704586
"1005" 1005 0.8 15.5940219952169
"1006" 1006 0.8 15.5940219952169
"1007" 1007 0.8 15.5949110500627
"1008" 1008 0 15.5931329403711
"1009" 1009 0 15.5917993581024
"1010" 1010 0 15.5886876661421
"1011" 1011 0 15.5940219952169
"1012" 1012 0 15.5917993581024
"1013" 1013 0.8 15.5873540838734
"1014" 1014 0 15.5917993581024
"1015" 1015 0 15.5886183704586
"1016" 1016 0 15.5952862521615
"1017" 1017 0 15.5895767209879
"1018" 1018 0 15.5940219952169
"1019" 1019 0 15.5971336871772
"1020" 1020 0 15.5940219952169
"1021" 1021 0.8 15.5909103032566
"1022" 1022 0 15.5944665226398
"1023" 1023 0 15.5949110500627
"1024" 1024 0 15.5908409976929
"1025" 1025 0 15.5940219952169
"1026" 1026 0 15.5926884129482
"1027" 1027 0 15.5940219952169
"1028" 1028 0 15.5949110500627
"1029" 1029 0 15.5949110500627
"1030" 1030 0 15.5918686682344
"1031" 1031 0 15.5949110500627
"1032" 1032 0 15.5940219952169
"1033" 1033 0.8 15.5940219952169
"1034" 1034 0.8 15.5895767209879
"1035" 1035 0 15.5933408904003
"1036" 1036 0.8 15.5940219952169
"1037" 1037 0 15.5917993581024
"1038" 1038 0.8 15.5961753030552
"1039" 1039 0 15.5971336871772
"1040" 1040 0 15.5962446323314
"1041" 1041 0.8 15.5962446323314
"1042" 1042 0 15.5971336871772
"1043" 1043 1.6 15.5917993581024
"1044" 1044 0 15.5895767209879
"1045" 1045 0 15.5903964722461
"1046" 1046 0 15.5874233742448
"1047" 1047 0 15.5873540838734
"1048" 1048 0 15.593577467794
"1049" 1049 0.8 15.5882431387192
"1050" 1050 0.8 15.5882431387192
"1051" 1051 0 15.5944665226398
"1052" 1052 9.8 15.6523246664918
"1053" 1053 22.2 12.5654566630215
"1054" 1054 8.1 14.1742014064848
"1055" 1055 4.1 8.69563284611828
"1056" 1056 25.4 10.7918402183528
"1057" 1057 0.8 7.54540847624891
"1058" 1058 23.6 10.9118146498457
"1059" 1059 4.9 10.716270220531
"1060" 1060 11.3 8.24598369473413
"1061" 1061 12.9 10.5815307746335
"1062" 1062 8.3 7.59430649276754
"1063" 1063 0 7.96774494681206
"1064" 1064 0.8 7.95273700400971
"1065" 1065 0 7.94815032139333
"1066" 1066 0 7.94592768427885
"1067" 1067 0.8 7.94551847686448
"1068" 1068 0 7.95081748593071
"1069" 1069 0 7.94903937623912
"1070" 1070 0.8 7.95218641784875
"1071" 1071 0 7.94948390366201
"1072" 1072 64.2 19.1018728023578
"1073" 1073 44.2 52.1708593197811
"1074" 1074 72.6 56.1325053232395
"1075" 1075 93.3 66.7358650764368
"1076" 1076 85.2 65.799534131119
"1077" 1077 88.3 71.5937480551579
"1078" 1078 83.6 71.271398533942
"1079" 1079 86.7 59.3589829076927
"1080" 1080 64.5 57.1521288796821
"1081" 1081 96.1 62.1837159266701
"1082" 1082 87.5 55.3539358807945
"1083" 1083 84.2 64.5139493945483
"1084" 1084 84.2 62.1727707961966
"1085" 1085 85.9 61.9500615673218
"1086" 1086 92.9 61.2014740594869
"1087" 1087 87.6 58.7159266701044
"1088" 1088 88.3 56.4890179011989
"1089" 1089 95.9 62.2063870267963
"1090" 1090 98.3 50.217820373762
"1091" 1091 88.1 60.9065772862249
"1092" 1092 80.2 54.8287005961139
"1093" 1093 80 56.8824264192712
"1094" 1094 69.9 53.3950932844944
"1095" 1095 63.8 42.6205897127006
"1096" 1096 39.3 34.0164298796209
"1097" 1097 0 8.52867564359605
"1098" 1098 0 7.94907471205608
"1099" 1099 0 7.95085282965189
"1100" 1100 0 7.95085282965189
"1101" 1101 0 7.95215106819941
"1102" 1102 0 7.94815032139333
"1103" 1103 0 7.95085282965189
"1104" 1104 0 7.94829165073748
"1105" 1105 0.8 7.94948390366201
"1106" 1106 0 7.94948390366201
"1107" 1107 0 7.94503862943305
"1108" 1108 0 7.94596300626342
"1109" 1109 0 7.94818565325818
"1110" 1110 5 11.4777490809355
"1111" 1111 27.8 12.2222814925453
"1112" 1112 1.7 11.3430566730531
"1113" 1113 11.6 8.25535546793387
"1114" 1114 15.3 10.0148028289851
"1115" 1115 6.4 7.72192018919172
"1116" 1116 25.4 9.64584342785511
"1117" 1117 27 11.061175863939
"1118" 1118 9.2 8.93855741960722
"1119" 1119 0 6.85905813529636
"1120" 1120 33.6 10.0099130055966
"1121" 1121 0 10.9313738564532
"1122" 1122 11.6 8.29625217263743
"1123" 1123 15.1 10.1935036473637
"1124" 1124 0 6.57328544248653
"1125" 1125 0 6.56569922251808
"1126" 1126 0 6.57458981049711
"1127" 1127 0 6.57367152979668
"1128" 1128 0 6.56925545770969
"1129" 1129 0 6.57325622230026
"1130" 1130 0 6.57058904590656
"1131" 1131 0 6.5701445165076
"1132" 1132 0 6.57458981049711
"1133" 1133 0 6.57458981049711
"1134" 1134 0 6.57370075169921
"1135" 1135 0 6.57233794752798
"1136" 1136 0 6.57236716350236
"1137" 1137 0 6.5705598378364
"1138" 1138 0 6.56569922251808
"1139" 1139 0 6.56122476195556
"1140" 1140 0.8 6.56522550876164
"1141" 1141 0.8 6.56300287164716
"1142" 1142 1.6 6.56658828131599
"1143" 1143 5.6 10.3828731713172
"1144" 1144 0 14.248945354001
"1145" 1145 36.8 14.2458336482083
"1146" 1146 12.4 14.2413883542188
"1147" 1147 0 14.2591695301769
"1148" 1148 11.3 10.0584114226782
"1149" 1149 8.9 10.9990398122299
"1150" 1150 11.3 12.8460676754565
"1151" 1151 0.8 6.86934333825282
"1152" 1152 0.8 6.57192263410341
"1153" 1153 0 6.57058904590656
"1154" 1154 0 6.57370075169921
"1155" 1155 0 6.57281169290131
"1156" 1156 0 6.57503433989607
"1157" 1157 0 6.56969998710863
"1158" 1158 0 6.57281169290131
"1159" 1159 0 6.56703281071493
"1160" 1160 0.8 6.56303204612437
"1161" 1161 0 6.57058904590656
"1162" 1162 0 6.56967078299061
"1163" 1163 0 6.56925545770969
"1164" 1164 0 6.56969998710863
"1165" 1165 0 6.56937226887394
"1166" 1166 0 6.56839559736125
"1167" 1167 5.5 13.2638682059238
"1168" 1168 9.8 13.5337577126194
"1169" 1169 11.9 14.9415221575679
"1170" 1170 3.3 15.2424685606583
"1171" 1171 36.8 16.3334163125233
"1172" 1172 0 10.0699692384288
"1173" 1173 23.3 12.8464551003081
"1174" 1174 0 6.57156574232954
"1175" 1175 0 6.57106278561141
"1176" 1176 0 6.57236716350236
"1177" 1177 0 6.57461903661161
"1178" 1178 0 6.57681245749189
"1179" 1179 0 6.56884012873627
"1180" 1180 0 6.56792186951284
"1181" 1181 0 6.57058904590656
"1182" 1182 0.8 6.57681245749189
"1183" 1183 0 6.56925545770969
"1184" 1184 0 6.56925545770969
"1185" 1185 0.8 6.57461903661161
"1186" 1186 0 6.57550809936165
"1187" 1187 0 6.57458981049711
"1188" 1188 0 6.57458981049711
"1189" 1189 0 6.57698189707295
"1190" 1190 0.8 6.5694241917701
"1191" 1191 0 6.56806127938044
"1192" 1192 0 6.57117326184665
"1193" 1193 0 6.57209161717111
"1194" 1194 0 6.57431447167194
"1195" 1195 0 6.57742646797312
"1196" 1196 0 6.57876018067362
"1197" 1197 0.8 6.57120247537077
"1198" 1198 0 6.57653732617277
"1199" 1199 0 6.57253618807128
"1200" 1200 0.8 6.57609275527261
"1201" 1201 0 6.57298075897145
"1202" 1202 0 6.56897962086993
"1203" 1203 0 6.57384067538911
"1204" 1204 0 6.57253618807128
"1205" 1205 0 6.57164704627094
"1206" 1206 0 6.57606352000781
"1207" 1207 0 6.57075790447061
"1208" 1208 0 6.57295153754163
"1209" 1209 0 6.57698189707295
"1210" 1210 0.8 6.57206239969413
"1211" 1211 0 6.5640893409681
"1212" 1212 0 6.57072869292291
"1213" 1213 0 6.57386990077178
"1214" 1214 0 6.57698189707295
"1215" 1215 0.8 6.57742646797312
"1216" 1216 0 6.57472981323659
"1217" 1217 0.8 6.56853504996977
"1218" 1218 0 6.57431447167194
"1219" 1219 0 6.57031333357044
"1220" 1220 0 6.57472981323659
"1221" 1221 0.8 6.57120247537077
"1222" 1222 0 6.57564818437244
"1223" 1223 0 6.57342532987161
"1224" 1224 0.8 6.57472981323659
"1225" 1225 0 6.56897962086993
"1226" 1226 0 6.57031333357044
"1227" 1227 0 6.57787103887328
"1228" 1228 0 6.57253618807128
"1229" 1229 0.8 6.57564818437244
"1230" 1230 0 6.57653732617277
"1231" 1231 0.8 6.57342532987161
"1232" 1232 0 6.57698189707295
"1233" 1233 0 6.57253618807128
"1234" 1234 0 6.57831560977345
"1235" 1235 0 6.57475904257211
"1236" 1236 0 6.57698189707295
"1237" 1237 0 6.57606352000781
"1238" 1238 0 6.57698189707295
"1239" 1239 0 6.57742646797312
"1240" 1240 0 6.57475904257211
"1241" 1241 0 6.57031333357044
"1242" 1242 0 6.57964932247395
"1243" 1243 0 6.57517438216033
"1244" 1244 0 6.57698189707295
"1245" 1245 0 6.57567741792073
"1246" 1246 0.8 6.578789428057
"1247" 1247 0 6.58187217697478
"1248" 1248 0 6.57564818437244
"1249" 1249 0 6.93089114633116
"1250" 1250 0.8 6.58101229244004
"1251" 1251 0 6.57964932247395
"1252" 1252 0 6.57431447167194
"1253" 1253 0 6.57161783077039
"1254" 1254 0 6.57475904257211
"1255" 1255 0.8 6.57164704627094
"1256" 1256 0 6.57075790447061
"1257" 1257 0 6.57072869292291
"1258" 1258 0 6.57298075897145
"1259" 1259 1.6 6.56720133726927
"1260" 1260 0 6.56764590816943
"1261" 1261 0 6.57386990077178
"1262" 1262 0 6.57253618807128
"1263" 1263 0.8 6.56764590816943
"1264" 1264 0 6.57209161717111
"1265" 1265 0 6.57431447167194
"1266" 1266 0 6.56986876267026
"1267" 1267 0.8 6.57431447167194
"1268" 1268 0 6.57209161717111
"1269" 1269 0.8 6.57164704627094
"1270" 1270 0 6.57298075897145
"1271" 1271 0 6.57389912641429
"1272" 1272 0 6.57520361347227
"1273" 1273 0 6.56853504996977
"1274" 1274 0.8 6.56853504996977
"1275" 1275 0 6.57386990077178
"1276" 1276 2.5 7.13323523004629
"1277" 1277 67.5 43.7319948785432
"1278" 1278 74.4 61.6053526574344
"1279" 1279 87.5 70.9544048084789
"1280" 1280 90.9 80.7518583063627
"1281" 1281 80.8 87.9387378576033
"1282" 1282 89.2 79.9830172406128
"1283" 1283 90.8 83.6970680418788
"1284" 1284 84.4 68.1620749289789
"1285" 1285 71.4 63.5488632221007
"1286" 1286 89.3 71.1738946806855
"1287" 1287 88.2 66.4863182697224
"1288" 1288 87.4 66.4879475757333
"1289" 1289 88.3 68.264165203281
"1290" 1290 85.8 73.223494682932
"1291" 1291 80.8 71.8578421129848
"1292" 1292 91.7 64.3479227332341
"1293" 1293 90.1 62.0085802565185
"1294" 1294 80 65.1557116500322
"1295" 1295 72.9 61.7218307511059
"1296" 1296 92.5 68.6562784804499
"1297" 1297 88.2 73.7651933456036
"1298" 1298 92.5 69.9716361243743
"1299" 1299 87.6 57.7373807427957
"1300" 1300 85.8 63.4518262972579
"1301" 1301 84 65.1632693889346
"1302" 1302 89.2 68.2285993731522
"1303" 1303 86.7 73.7012914842065
"1304" 1304 77.7 72.4356694467661
"1305" 1305 86.8 71.9015355615425
"1306" 1306 87.3 70.7702225087247
"1307" 1307 96.7 65.6241386362222
"1308" 1308 88.4 63.8540022673217
"1309" 1309 90 71.1658923689066
"1310" 1310 84.2 64.7545502236212
"1311" 1311 81 64.8741408590964
"1312" 1312 86.7 67.6906661924556
"1313" 1313 81.5 64.7421021277353
"1314" 1314 84.2 66.8193033543023
"1315" 1315 93.4 61.864369103826
"1316" 1316 92.5 66.6134661124325
"1317" 1317 81 64.934314357481
"1318" 1318 78.3 61.8534243225821
"1319" 1319 90.8 69.8792984640007
"1320" 1320 94.2 68.3115936230183
"1321" 1321 81.5 70.3252050592393
"1322" 1322 84.2 63.3507457710005
"1323" 1323 88.4 60.0404561317714
"1324" 1324 75 67.0078022539845
"1325" 1325 86.7 70.2486062578356
"1326" 1326 73.1 70.8684731144553
"1327" 1327 84.3 71.1036521661813
"1328" 1328 82.2 65.2895280858915
"1329" 1329 89.2 71.1080978949474
"1330" 1330 93.4 69.1066308044546
"1331" 1331 89.1 64.4470624847178
"1332" 1332 82.5 64.0038233267388
"1333" 1333 81.8 66.8018174219993
"1334" 1334 86.8 69.8815213283838
"1335" 1335 73.1 66.1293262498055
"1336" 1336 88.3 69.1287222029573
"1337" 1337 87.5 62.6079765974757
"1338" 1338 90 65.4282183059769
"1339" 1339 86 67.6011630078156
"1340" 1340 77.6 59.90903877189
"1341" 1341 90 58.7094049392047
"1342" 1342 87.5 64.8443543439409
"1343" 1343 80.2 65.5032142761877
"1344" 1344 84.4 68.9598143430652
"1345" 1345 87.4 62.6912783305325
"1346" 1346 88.5 61.1730552073052
"1347" 1347 89.3 61.5551159223776
"1348" 1348 82.5 64.8603590386513
"1349" 1349 86.8 58.8256999831062
"1350" 1350 81.7 67.1490303822455
"1351" 1351 82.4 69.230393050375
"1352" 1352 92.5 71.3333688993216
"1353" 1353 89 73.2681586598736
"1354" 1354 89.2 72.7007597818017
"1355" 1355 91.7 73.819876052531
"1356" 1356 81.5 64.7910053615727
"1357" 1357 87.6 62.6837205580304
"1358" 1358 87.3 66.9489716983649
"1359" 1359 80 75.8573626041417
"1360" 1360 77.8 66.9925400339655
"1361" 1361 90.8 73.1187815092427
"1362" 1362 89.3 65.7738082006642
"1363" 1363 86 68.0168404954342
"1364" 1364 82.8 56.7126357064739
"1365" 1365 65.8 62.9489670257366
"1366" 1366 88.3 62.9793628353206
"1367" 1367 81.7 68.0950856695742
"1368" 1368 88.1 62.5467915032854
"1369" 1369 87.5 71.0137195799657
"1370" 1370 88.3 60.4741835382823
"1371" 1371 86.7 59.0402475403787
"1372" 1372 84.2 63.2897942489286
"1373" 1373 85.2 68.914130748883
"1374" 1374 80 67.0859007531098
"1375" 1375 85.1 67.6798527568087
"1376" 1376 80.7 69.5143421122828
"1377" 1377 90 73.401975690647
"1378" 1378 89.1 74.0949527192542
"1379" 1379 92.5 61.7381098455547
"1380" 1380 79.2 71.767273955916
"1381" 1381 87.5 67.629615798412
"1382" 1382 79.2 72.4492517805223
"1383" 1383 87.3 66.079677059391
"1384" 1384 80.8 78.6910827175972
"1385" 1385 83.6 68.3147056469898
"1386" 1386 88.4 72.3225479473979
"1387" 1387 90.5 67.6287266487059
"1388" 1388 89.2 65.7511347823574
"1389" 1389 83.5 61.7741204086532
"1390" 1390 76.9 64.9894413941805
"1391" 1391 78.3 73.8154303040003
"1392" 1392 77.5 67.4019934736412
"1393" 1393 71.1 60.9058657206114
"1394" 1394 79.5 68.8264113028711
"1395" 1395 70.2 65.3871802395369
"1396" 1396 74.8 61.7443338934976
"1397" 1397 80 64.6931988938978
"1398" 1398 82.5 67.9990575013115
"1399" 1399 75 69.2388400101364
"1400" 1400 77.3 71.4178381214045
"1401" 1401 82.8 67.9870539802787
"1402" 1402 86.7 74.4031582597562
"1403" 1403 85 75.251851654263
"1404" 1404 89.2 73.3871864066189
"1405" 1405 82.6 66.7329083197738
"1406" 1406 80 69.0620359749971
"1407" 1407 83.3 68.642801888554
"1408" 1408 84.4 73.3220708204592
"1409" 1409 87.5 65.1546675913823
"1410" 1410 80.7 66.8947335662906
"1411" 1411 87.5 70.3299634559471
"1412" 1412 84 63.9174157752941
"1413" 1413 76.8 60.772937839544
"1414" 1414 81.5 56.9167570643572
"1415" 1415 89 64.1677114175714
"1416" 1416 92.6 70.8074368481421
"1417" 1417 90.8 64.7117141548817
"1418" 1418 89.3 68.6183502716352
"1419" 1419 85.1 63.0651657819627
"1420" 1420 81.7 64.9414275235068
"1421" 1421 91.7 62.5472360781385
"1422" 1422 88.3 59.5383534725742
"1423" 1423 85 54.4879831417216
"1424" 1424 70.9 52.1152871508976
"1425" 1425 74 50.7973414541979
"1426" 1426 65 54.7158067886278
"1427" 1427 70 51.6584791161891
"1428" 1428 72.7 53.2178327865063
"1429" 1429 73 60.1558679434857
"1430" 1430 76.2 60.9912240924004
"1431" 1431 71.9 46.0748486222625
"1432" 1432 64.9 50.6288483339631
"1433" 1433 60.2 54.8696290039345
"1434" 1434 66.1 52.3113446611006
"1435" 1435 66.7 49.3571447624637
"1436" 1436 74.6 51.1630078156259
"1437" 1437 73.6 54.8792090124214
"1438" 1438 73.2 45.0798901010963
"1439" 1439 65.8 48.0634319400357
"1440" 1440 62.4 50.5748352850169
"1441" 1441 62.1 46.2412917739218
"1442" 1442 72.5 50.8442476459762
"1443" 1443 70.6 52.5133927579078
"1444" 1444 64.2 53.8669464549286
"1445" 1445 75.6 49.1859834440325
"1446" 1446 52.9 50.6117349978216
"1447" 1447 73.3 57.0887460321694
"1448" 1448 68.6 53.5579325491033
"1449" 1449 63.4 52.542523584696
"1450" 1450 71.1 54.3245826572121
"1451" 1451 74.4 58.8465950012004
"1452" 1452 73.9 50.9905127726355
"1453" 1453 73.3 47.9700712208915
"1454" 1454 65.6 54.9303351205242
"1455" 1455 68 48.2750495700961
"1456" 1456 70.7 53.9878364320201
"1457" 1457 73.2 53.4476779855424
"1458" 1458 65.9 57.9268401116782
"1459" 1459 74.4 45.201703610837
"1460" 1460 70.9 49.9044164065904
"1461" 1461 67.5 53.5594727365683
"1462" 1462 69.5 51.8614349097958
"1463" 1463 70.5 53.9231333496343
"1464" 1464 72.7 52.5740883992638
"1465" 1465 75.6 49.4869606195595
"1466" 1466 70 54.3512957191697
"1467" 1467 70 49.9702134848445
"1468" 1468 59.5 42.9734944472601
"1469" 1469 60.5 46.3929258934883
"1470" 1470 58 50.1662709950474
"1471" 1471 53.7 49.3455858162839
"1472" 1472 59.5 46.8348352620558
"1473" 1473 61.3 46.3255888393929
"1474" 1474 53.5 43.5360751868334
"1475" 1475 58.6 44.9843065076867
"1476" 1476 55.9 45.6942542635108
"1477" 1477 59.7 44.7909164466021
"1478" 1478 47.4 44.8789422675096
"1479" 1479 56.7 43.4607484862226
"1480" 1480 55.8 40.260254118986
"1481" 1481 56.3 42.2406472981083
"1482" 1482 47.2 34.3065076866992
"1483" 1483 33.3 27.4333804582678
"1484" 1484 35.7 25.3945601820979
"1485" 1485 12.5 13.6475588394818
"1486" 1486 1.7 8.10556079170594
"1487" 1487 0 8.38686731722498
"1488" 1488 0 7.81651506664176
"1489" 1489 0 7.81873794090712
"1490" 1490 0 7.81781403516572
"1491" 1491 0 7.81873794090712
"1492" 1492 0 7.81251389296416
"1493" 1493 0 7.81118016840496
"1494" 1494 0 7.81470202502945
"1495" 1495 0 7.81025629626336
"1496" 1496 0 7.81025629626336
"1497" 1497 0 7.81873794090712
"1498" 1498 0 7.81736946228911
"1499" 1499 0.8 7.81784879120098
"1500" 1500 0.8 7.82096081517245
"1501" 1501 0 7.81651506664176
"1502" 1502 0.8 7.81336830639963
"1503" 1503 0 7.81514659790606
"1504" 1504 0 7.81692488941249
"1505" 1505 0.8 7.81429219237643
"1506" 1506 0 7.81781403516572
"1507" 1507 0 7.81559117078267
"1508" 1508 0 7.81781403516572
"1509" 1509 0 7.81025629626336
"1510" 1510 0.8 7.81781403516572
"1511" 1511 0 7.81651506664176
"1512" 1512 0 7.81336830639963
"1513" 1513 0 7.81336830639963
"1514" 1514 0 7.81247916064641
"1515" 1515 0 7.8134030426703
"1516" 1516 0 7.81518134208257
"1517" 1517 0 7.81429219237643
"1518" 1518 0 7.80803343188032
"1519" 1519 0.8 7.81651506664176
"1520" 1520 1.6 7.81247916064641
"1521" 1521 0 7.81336830639963
"1522" 1522 0.8 7.81559117078267
"1523" 1523 0 7.82096081517245
"1524" 1524 0 7.82003689954875
"1525" 1525 0.8 7.81873794090712
"1526" 1526 0.8 7.81559117078267
"1527" 1527 0 7.81559117078267
"1528" 1528 0 7.8134030426703
"1529" 1529 0.8 7.81336830639963
"1530" 1530 0 7.81692488941249
"1531" 1531 0 7.81336830639963
"1532" 1532 0 7.81336830639963
"1533" 1533 0.8 7.81025629626336
"1534" 1534 0 7.81470202502945
"1535" 1535 0 7.81962709061325
"1536" 1536 0 7.81429219237643
"1537" 1537 0 7.81784879120098
"1538" 1538 0 7.81025629626336
"1539" 1539 0.8 7.81514659790606
"1540" 1540 0 7.80847800475692
"1541" 1541 0 7.81518134208257
"1542" 1542 0.8 7.81425745215284
"1543" 1543 0 7.81292373352303
"1544" 1544 0 7.81295846781723
"1545" 1545 0.8 7.81251389296416
"1546" 1546 0 7.81381287927624
"1547" 1547 0 7.81295846781723
"1548" 1548 0 7.81518134208257
"1549" 1549 0.8 7.82051624031939
"1550" 1550 0.8 7.81736946228911
"1551" 1551 0.8 7.81914775379554
"1552" 1552 0 7.8120345877698
"1553" 1553 0 7.81384761752336
"1554" 1554 0.8 7.81384761752336
"1555" 1555 0 7.81648031653588
"1556" 1556 0.8 7.8120345877698
"1557" 1557 0 7.81695964149484
"1558" 1558 0.8 7.81740421634791
"1559" 1559 0 7.81295846781723
"1560" 1560 0 7.81740421634791
"1561" 1561 0.8 7.81648031653588
"1562" 1562 0 7.81870318091894
"1563" 1563 0 7.81425745215284
"1564" 1564 0 7.8107355935519
"1565" 1565 0 7.8107355935519
"1566" 1566 0.8 7.80847800475692
"1567" 1567 0 7.81292373352303
"1568" 1568 0.8 7.81070086913999
"1569" 1569 0 7.81384761752336
"1570" 1570 0 7.81292373352303
"1571" 1571 0.8 7.8160704917887
"1572" 1572 0 7.8120345877698
"1573" 1573 0 7.81518134208257
"1574" 1574 0 7.81959232667215
"1575" 1575 0 7.81740421634791
"1576" 1576 0 7.81295846781723
"1577" 1577 0.8 7.8160704917887
"1578" 1578 0 7.81914775379554
"1579" 1579 0 7.81962709061325
"1580" 1580 0 7.81740421634791
"1581" 1581 0 7.82007166546631
"1582" 1582 0 7.81829336605405
"1583" 1583 0 7.81695964149484
"1584" 1584 0 7.81740421634791
"1585" 1585 0 7.81829336605405
"1586" 1586 0 7.82092604530198
"1587" 1587 0 7.8160704917887
"1588" 1588 0.8 7.81825860804233
"1589" 1589 0 7.81740421634791
"1590" 1590 0 7.81070086913999
"1591" 1591 0 7.82092604530198
"1592" 1592 0 7.82048147242537
"1593" 1593 0 7.81251389296416
"1594" 1594 0 7.8147367672295
"1595" 1595 0 7.82048147242537
"1596" 1596 0 7.82051624031939
"1597" 1597 0 7.81918251576018
"1598" 1598 0 7.81825860804233
"1599" 1599 0 7.81736946228911
"1600" 1600 0.8 7.81648031653588
"1601" 1601 0 7.81603574365928
"1602" 1602 0 7.81251389296416
"1603" 1603 0 7.81029101869881
"1604" 1604 0 7.8134030426703
"1605" 1605 0 7.81692488941249
"1606" 1606 0 7.82137061817858
"1607" 1607 0 7.8147367672295
